clave_entidad,entidad_federativa,clave_municipio,municipio,poblacion,pobreza,pobreza_pob,pobreza_e,pobreza_e_pob,pobreza_m,pobreza_m_pob,vul_car,vul_car_pob,vul_ing,vul_ing_pob,npnv,npnv_pob,ic_rezedu,ic_rezedu_pob,ic_asalud,ic_asalud_pob,ic_segsoc,ic_segsoc_pob,ic_cv,ic_cv_pob,ic_sbv,ic_sbv_pob,ic_ali,ic_ali_pob,carencias,carencias_pob,carencias3,carencias3_pob,plb,plb_pob,plbm,plbm_pob
29,Tlaxcala,29056,Santa Ana Nopalucan,"7,825",72.6,"5,684",27.1,"2,117",45.6,"3,567",13.2,"1,030",6.2,485,8,626,15.6,"1,217",56.1,"4,389",75.7,"5,926",19.3,"1,510",18.7,"1,466",42.9,"3,358",85.8,"6,714",42.8,"3,351",78.8,"6,170",44,"3,445"
29,Tlaxcala,29057,Santa Apolonia Teacalco,"4,283",65.2,"2,792",17.7,758,47.5,"2,034",16.9,722,5.9,253,12.1,516,16.9,726,59.5,"2,548",74.1,"3,175",12.7,545,14.5,622,23,984,82,"3,514",32.2,"1,380",71.1,"3,045",36.3,"1,553"
29,Tlaxcala,29058,Santa Catarina Ayometla,"6,638",65.3,"4,337",13.7,911,51.6,"3,426",15.9,"1,054",10.1,672,8.7,576,20.1,"1,332",30.6,"2,029",67.7,"4,497",16.6,"1,101",14.2,939,20.6,"1,368",81.2,"5,391",24.1,"1,601",75.5,"5,008",35.4,"2,348"
29,Tlaxcala,29059,Santa Cruz Quilehtla,"7,415",69.3,"5,140",15.9,"1,179",53.4,"3,961",21.6,"1,599",3.9,290,5.2,387,19.7,"1,460",45.5,"3,376",83.3,"6,173",14.4,"1,068",15.1,"1,118",33.2,"2,459",90.9,"6,739",34.4,"2,549",73.2,"5,430",34.1,"2,531"
29,Tlaxcala,29060,Santa Isabel Xiloxoxtla,"4,396",70.5,"3,099",23.2,"1,022",47.2,"2,077",13.2,579,10,438,6.4,281,16.4,720,46,"2,022",71.5,"3,142",15.4,676,18,793,38.3,"1,684",83.7,"3,677",37.7,"1,657",80.5,"3,537",42.2,"1,855"
30,Veracruz,30001,Acajete,"7,264",69.2,"5,023",29.2,"2,118",40,"2,905",24,"1,744",1.8,131,5,366,37.9,"2,755",59.6,"4,329",86.4,"6,280",31,"2,254",17.3,"1,259",46.1,"3,346",93.2,"6,767",57.4,"4,173",71,"5,154",37.4,"2,715"
30,Veracruz,30002,Acatlán,"3,069",86.8,"2,665",22.6,694,64.2,"1,971",10.1,311,1.5,47,1.5,46,35.5,"1,089",52.5,"1,613",94.7,"2,907",9.4,288,12.2,375,22.5,691,97,"2,976",37.6,"1,153",88.4,"2,712",51.2,"1,570"
30,Veracruz,30003,Acayucan,"93,590",70.1,"65,583",20.1,"18,851",49.9,"46,731",21.4,"20,026",3.4,"3,229",5.1,"4,753",27.7,"25,910",24.8,"23,186",74.2,"69,400",28.6,"26,811",54.8,"51,331",36.6,"34,279",91.5,"85,608",48.1,"45,024",73.5,"68,811",31.2,"29,207"
30,Veracruz,30004,Actopan,"38,555",52,"20,029",8.7,"3,340",43.3,"16,689",30.4,"11,712",6.3,"2,438",11.3,"4,376",31.1,"11,997",46,"17,746",70.4,"27,151",8.8,"3,395",11.9,"4,580",10.2,"3,942",82.3,"31,741",26.7,"10,303",58.3,"22,468",21.9,"8,437"
30,Veracruz,30005,Acula,"5,130",63.4,"3,252",11.8,607,51.6,"2,645",23.3,"1,196",7.6,392,5.7,291,35.8,"1,835",10.5,538,68.5,"3,515",13.5,694,43.9,"2,250",21.6,"1,110",86.7,"4,448",31.3,"1,608",71,"3,643",30.5,"1,564"
30,Veracruz,30006,Acultzingo,"20,360",74.8,"15,222",30.9,"6,296",43.8,"8,926",18.1,"3,677",3.2,647,4,814,29.8,"6,066",42.3,"8,614",85.6,"17,435",32,"6,514",49.8,"10,131",47.9,"9,746",92.8,"18,899",58.4,"11,884",77.9,"15,869",40.7,"8,286"
30,Veracruz,30007,Camarón de Tejeda,"6,156",69,"4,251",21.3,"1,310",47.8,"2,941",25.1,"1,543",1.7,106,4.2,256,46.2,"2,842",33,"2,034",74.1,"4,564",21.3,"1,311",72.7,"4,478",20,"1,229",94.1,"5,793",53.9,"3,320",70.8,"4,357",32.6,"2,007"
30,Veracruz,30008,Alpatláhuac,"8,692",88.5,"7,690",55.6,"4,837",32.8,"2,853",9.9,859,0.7,61,0.9,82,43.8,"3,810",89.2,"7,753",91.8,"7,976",27.7,"2,406",70,"6,087",53.4,"4,640",98.4,"8,549",80.4,"6,991",89.2,"7,751",63.4,"5,515"
30,Veracruz,30009,Alto Lucero de Gutiérrez Barrios,"25,938",73.5,"19,057",18.9,"4,909",54.5,"14,148",20.7,"5,380",2.4,630,3.4,870,35.5,"9,196",70.1,"18,193",85.8,"22,244",11.1,"2,868",25,"6,481",18.2,"4,728",94.2,"24,438",47.2,"12,235",75.9,"19,688",34.3,"8,892"
30,Veracruz,30010,Altotonga,"60,838",78.5,"47,747",34.5,"21,002",44,"26,744",16.5,"10,036",1.8,"1,120",3.2,"1,936",39.2,"23,863",49.3,"30,023",89.1,"54,209",34,"20,685",51.7,"31,457",53.9,"32,821",95,"57,782",66.6,"40,547",80.3,"48,866",42.9,"26,101"
30,Veracruz,30011,Alvarado,"53,823",50.1,"26,938",9.8,"5,276",40.2,"21,662",31.4,"16,876",5,"2,697",13.6,"7,312",28,"15,047",30.6,"16,448",69,"37,154",14.3,"7,678",39.2,"21,123",19.1,"10,268",81.4,"43,814",36.9,"19,878",55.1,"29,635",17.5,"9,439"
30,Veracruz,30012,Amatitlán,"8,125",55.8,"4,535",13.1,"1,061",42.8,"3,475",30.5,"2,482",3.5,287,10.1,821,39.1,"3,176",24.9,"2,023",59.7,"4,847",9.9,808,73.1,"5,936",12.8,"1,041",86.4,"7,017",40.2,"3,266",59.4,"4,822",22.6,"1,840"
30,Veracruz,30013,Naranjos Amatlán,"27,266",37.3,"10,175",5.2,"1,413",32.1,"8,762",30.1,"8,219",6.7,"1,822",25.9,"7,050",14.4,"3,927",23.6,"6,429",57.2,"15,593",13.6,"3,714",20.8,"5,658",8.7,"2,369",67.5,"18,394",19.3,"5,251",44,"11,997",12.6,"3,449"
30,Veracruz,30014,Amatlán de los Reyes,"44,416",60.7,"26,957",13.1,"5,835",47.6,"21,122",25.4,"11,275",6.4,"2,830",7.6,"3,354",24.6,"10,918",20.7,"9,189",67.6,"30,020",24.7,"10,968",46,"20,440",18.6,"8,254",86.1,"38,232",35.9,"15,943",67.1,"29,787",25.6,"11,376"
30,Veracruz,30015,Angel R. Cabada,"36,282",60.5,"21,940",10.3,"3,746",50.1,"18,194",27.7,"10,051",4.6,"1,671",7.2,"2,621",35.3,"12,804",22.6,"8,183",75.3,"27,331",14.3,"5,205",26.6,"9,643",14.1,"5,117",88.2,"31,991",28.4,"10,300",65.1,"23,611",26.2,"9,519"
30,Veracruz,30016,La Antigua,"22,967",43.2,"9,922",7.9,"1,824",35.3,"8,099",25.1,"5,755",9.9,"2,275",21.8,"5,014",23.4,"5,370",37.8,"8,687",52.1,"11,965",8.1,"1,850",17.4,"4,003",4.9,"1,123",68.3,"15,678",22.8,"5,245",53.1,"12,197",18.5,"4,240"
30,Veracruz,30017,Apazapan,"4,009",64.3,"2,577",13.9,558,50.4,"2,020",23.5,940,6,239,6.3,252,31.9,"1,280",52.8,"2,117",67.8,"2,718",13.2,530,27.9,"1,119",10,401,87.7,"3,518",33,"1,324",70.2,"2,816",33.2,"1,330"
30,Veracruz,30018,Aquila,"1,797",89.8,"1,613",58.9,"1,059",30.8,554,9.9,178,0.3,5,0.1,2,53.7,964,85.1,"1,530",92.7,"1,666",37.8,678,68.6,"1,233",68.5,"1,230",99.7,"1,791",89.7,"1,613",90,"1,618",63.6,"1,144"
30,Veracruz,30019,Astacinga,"5,994",92.3,"5,533",64.7,"3,878",27.6,"1,655",7.6,453,0,0,0.1,8,49.2,"2,950",7.7,463,87.5,"5,245",45.7,"2,739",96.3,"5,771",97.6,"5,852",99.9,"5,986",94.8,"5,685",92.3,"5,533",67.2,"4,027"
30,Veracruz,30020,Atlahuilco,"9,822",89.1,"8,749",57.2,"5,621",31.8,"3,128",10.5,"1,034",0,3,0.4,36,52.6,"5,169",6.9,676,94,"9,237",49.8,"4,889",91.4,"8,982",95.8,"9,407",99.6,"9,783",94.4,"9,271",89.1,"8,752",59,"5,794"
30,Veracruz,30021,Atoyac,"23,334",64.6,"15,071",19.9,"4,635",44.7,"10,436",17.1,"3,990",8.5,"1,978",9.8,"2,294",30,"6,995",27.4,"6,400",63.6,"14,829",23.8,"5,554",52.9,"12,335",12.8,"2,997",81.7,"19,061",40.5,"9,460",73.1,"17,049",34.4,"8,032"
30,Veracruz,30022,Atzacan,"18,906",75.9,"14,358",28,"5,284",48,"9,074",12.5,"2,370",6.2,"1,178",5.3,999,32.9,"6,227",36.5,"6,907",80.7,"15,265",38.7,"7,323",25.2,"4,760",26.6,"5,028",88.5,"16,729",44.8,"8,473",82.2,"15,536",45.4,"8,589"
30,Veracruz,30023,Atzalan,"44,651",82.4,"36,781",36.1,"16,134",46.2,"20,647",14.5,"6,491",1.4,612,1.7,767,38.5,"17,211",60.4,"26,955",78.4,"35,017",25.8,"11,520",65.8,"29,391",47.1,"21,038",96.9,"43,272",70.2,"31,356",83.7,"37,393",47.3,"21,109"
30,Veracruz,30024,Tlaltetela,"15,695",82.4,"12,937",32.9,"5,163",49.5,"7,775",16.8,"2,636",0.4,70,0.3,52,40.8,"6,411",35.1,"5,513",93.2,"14,625",30.1,"4,726",79.5,"12,477",24.1,"3,787",99.2,"15,573",66.1,"10,371",82.9,"13,007",45.3,"7,113"
30,Veracruz,30025,Ayahualulco,"25,353",88.6,"22,469",41.4,"10,484",47.3,"11,985",11.1,"2,817",0.1,35,0.1,32,48,"12,170",47.4,"12,007",98.1,"24,869",30.5,"7,720",40,"10,149",41.3,"10,477",99.7,"25,286",68.4,"17,338",88.8,"22,504",55.8,"14,145"
30,Veracruz,30026,Banderilla,"19,257",45.6,"8,784",8.4,"1,613",37.2,"7,171",27,"5,194",6.1,"1,171",21.3,"4,107",18.9,"3,641",43.7,"8,421",63,"12,141",11.4,"2,188",9.2,"1,776",23.1,"4,456",72.6,"13,978",27.1,"5,210",51.7,"9,956",16.2,"3,115"
30,Veracruz,30027,Benito Juárez,"18,952",85.4,"16,189",54.2,"10,278",31.2,"5,911",12.1,"2,285",0.3,59,2.2,419,28.5,"5,399",35.7,"6,767",89.5,"16,971",42.8,"8,110",92.4,"17,504",75.5,"14,304",97.5,"18,474",86.2,"16,344",85.7,"16,248",57.7,"10,945"
30,Veracruz,30028,Boca del Río,"133,844",29.5,"39,540",4.1,"5,453",25.5,"34,087",29.4,"39,350",7.1,"9,482",34,"45,472",13.7,"18,335",28.1,"37,672",46.9,"62,792",11.7,"15,670",3.9,"5,220",16,"21,451",58.9,"78,890",15.7,"21,061",36.6,"49,022",9.7,"13,014"
30,Veracruz,30029,Calcahualco,"10,839",94.7,"10,268",71.5,"7,747",23.3,"2,521",5.1,555,0.1,11,0,5,45.1,"4,886",64.4,"6,977",97.3,"10,544",38.3,"4,148",96,"10,405",67.5,"7,311",99.9,"10,823",93.4,"10,127",94.8,"10,279",75,"8,133"
30,Veracruz,30030,Camerino Z. Mendoza,"43,038",45.1,"19,399",11.8,"5,059",33.3,"14,341",21.6,"9,292",8.5,"3,675",24.8,"10,672",17,"7,296",30.9,"13,295",57.1,"24,566",16.8,"7,251",19.7,"8,493",18.8,"8,080",66.7,"28,691",23.2,"9,995",53.6,"23,074",20.5,"8,811"
30,Veracruz,30031,Carrillo Puerto,"17,233",74.7,"12,865",23.5,"4,052",51.1,"8,813",21.7,"3,747",1.6,275,2,346,42.2,"7,266",23.5,"4,045",88.7,"15,282",15.3,"2,634",64.5,"11,113",14.6,"2,508",96.4,"16,612",48.7,"8,398",76.2,"13,140",38.9,"6,699"
30,Veracruz,30032,Catemaco,"52,878",67.3,"35,568",12.8,"6,768",54.5,"28,800",22.4,"11,868",3.1,"1,645",7.2,"3,797",30.1,"15,899",29.1,"15,384",83,"43,915",19.9,"10,517",16.7,"8,812",20.7,"10,941",89.7,"47,437",30.6,"16,189",70.4,"37,213",29.2,"15,452"
30,Veracruz,30033,Cazones de Herrera,"21,639",82,"17,745",43.7,"9,445",38.4,"8,299",14,"3,019",1.6,347,2.4,529,26.9,"5,831",76.6,"16,575",87.9,"19,010",32.2,"6,958",77.4,"16,744",35.4,"7,670",96,"20,764",77.1,"16,693",83.6,"18,091",49.9,"10,800"
30,Veracruz,30034,Cerro Azul,"24,837",49,"12,165",11,"2,723",38,"9,442",27.3,"6,775",4,"1,004",19.7,"4,894",18,"4,473",27.5,"6,833",64.8,"16,101",31,"7,698",27.5,"6,831",10.7,"2,660",76.3,"18,940",31.3,"7,783",53,"13,168",19,"4,721"
30,Veracruz,30035,Citlaltépetl,"10,186",85.6,"8,715",41,"4,178",44.5,"4,537",12,"1,221",0.9,88,1.6,162,27.5,"2,803",57.8,"5,892",92.2,"9,394",49,"4,995",54,"5,500",27.7,"2,823",97.5,"9,936",67.9,"6,914",86.4,"8,803",53.9,"5,488"
30,Veracruz,30036,Coacoatzintla,"11,712",75.6,"8,848",20,"2,341",55.6,"6,508",19.2,"2,254",1.7,202,3.5,407,36.2,"4,243",27.1,"3,175",92.1,"10,784",27.9,"3,262",19.1,"2,233",41.1,"4,813",94.8,"11,103",46.3,"5,422",77.3,"9,050",33.9,"3,966"
30,Veracruz,30037,Coahuitlán,"8,747",84.9,"7,425",39.4,"3,444",45.5,"3,981",14.5,"1,270",0.1,12,0.5,40,45.3,"3,962",38.6,"3,377",90,"7,875",38.6,"3,380",77.3,"6,762",24.8,"2,172",99.4,"8,695",71,"6,212",85,"7,437",50.1,"4,385"
30,Veracruz,30038,Coatepec,"83,420",41.6,"34,683",6,"4,997",35.6,"29,686",31.5,"26,306",6,"4,984",20.9,"17,447",23.3,"19,422",36.9,"30,791",60.2,"50,198",16.1,"13,436",8.6,"7,158",11.7,"9,784",73.1,"60,989",22.2,"18,551",47.6,"39,667",14.6,"12,195"
30,Veracruz,30039,Coatzacoalcos,"294,211",35.6,"104,607",6.1,"17,841",29.5,"86,767",24.6,"72,451",10.9,"32,041",28.9,"85,111",14.9,"43,912",23.6,"69,441",43.9,"129,122",17.6,"51,662",12.8,"37,718",16.3,"48,056",60.2,"177,059",17.9,"52,607",46.4,"136,649",13.9,"41,002"
30,Veracruz,30040,Coatzintla,"48,664",38.2,"18,602",8,"3,893",30.2,"14,710",30.2,"14,708",5.1,"2,464",26.5,"12,890",17,"8,274",32.5,"15,799",55.1,"26,790",25.1,"12,217",12.2,"5,940",38.1,"18,537",68.4,"33,310",33.8,"16,432",43.3,"21,066",12.4,"6,029"
30,Veracruz,30041,Coetzala,"2,141",72.2,"1,547",28.5,611,43.7,936,20.3,435,3.4,74,4,86,39.5,845,18.7,401,81.5,"1,745",36.7,786,43,921,46.4,994,92.5,"1,981",51.6,"1,105",75.7,"1,620",40.3,863
30,Veracruz,30042,Colipa,"5,516",72.6,"4,007",24.5,"1,350",48.2,"2,657",22.3,"1,233",1.2,65,3.8,212,39.3,"2,169",37.3,"2,057",84.4,"4,656",20.8,"1,145",52.9,"2,919",22.2,"1,225",95,"5,239",48.9,"2,697",73.8,"4,071",39.5,"2,179"
30,Veracruz,30043,Comapa,"19,624",87.9,"17,255",39.6,"7,770",48.3,"9,485",11.3,"2,227",0.3,56,0.4,86,44.8,"8,784",40.7,"7,982",96.5,"18,942",19,"3,729",65.7,"12,892",33.9,"6,654",99.3,"19,481",63,"12,358",88.2,"17,311",54.8,"10,759"
30,Veracruz,30044,Córdoba,"191,346",41.6,"79,541",8.4,"16,151",33.1,"63,389",28.8,"55,042",7.5,"14,439",22.1,"42,325",16.7,"32,021",37.8,"72,328",54.9,"105,123",14.9,"28,543",20.6,"39,422",24.1,"46,110",70.3,"134,582",29.4,"56,188",49.1,"93,980",15.3,"29,364"
30,Veracruz,30045,Cosamaloapan de Carpio,"59,456",44.3,"26,337",6.3,"3,730",38,"22,607",28.8,"17,134",8.5,"5,040",18.4,"10,946",24.8,"14,729",22.7,"13,481",60.3,"35,834",12.7,"7,561",15.4,"9,154",13.6,"8,058",73.1,"43,470",20.8,"12,387",52.8,"31,377",16.2,"9,607"
30,Veracruz,30046,Cosautlán de Carvajal,"17,017",76.3,"12,989",19,"3,235",57.3,"9,754",21.2,"3,605",1,168,1.5,255,41.8,"7,115",32.6,"5,540",93.3,"15,881",20.4,"3,469",43,"7,323",9.4,"1,596",97.5,"16,594",45.7,"7,778",77.3,"13,157",36.4,"6,201"
30,Veracruz,30047,Coscomatepec,"48,976",83.9,"41,100",49.5,"24,255",34.4,"16,845",12.6,"6,163",1,475,2.5,"1,238",43.8,"21,445",60.5,"29,639",94.1,"46,101",47.2,"23,141",66.6,"32,611",50.4,"24,682",96.5,"47,263",78.4,"38,400",84.9,"41,575",55.3,"27,070"
30,Veracruz,30048,Cosoleacaque,"121,897",37.6,"45,818",7.2,"8,758",30.4,"37,060",34.8,"42,427",3.5,"4,260",24.1,"29,392",18.6,"22,654",24.8,"30,231",57.8,"70,455",18.6,"22,670",31,"37,800",31.2,"38,029",72.4,"88,245",33,"40,179",41.1,"50,078",11.5,"13,961"
30,Veracruz,30049,Cotaxtla,"20,576",58.4,"12,018",13.6,"2,796",44.8,"9,222",31.7,"6,518",2.6,529,7.3,"1,511",38.4,"7,895",33.8,"6,948",80.2,"16,497",20.1,"4,145",35.9,"7,389",13.4,"2,748",90.1,"18,537",39.9,"8,213",61,"12,547",23.4,"4,810"
30,Veracruz,30050,Coxquihui,"15,701",86.7,"13,612",48.1,"7,549",38.6,"6,063",12.6,"1,982",0.2,26,0.5,81,30.7,"4,820",45.5,"7,151",93.3,"14,653",40.3,"6,322",81.6,"12,808",55.3,"8,687",99.3,"15,594",82.2,"12,903",86.9,"13,638",54.4,"8,542"
30,Veracruz,30051,Coyutla,"21,981",83.1,"18,270",40.9,"8,998",42.2,"9,272",15.6,"3,428",0.3,73,1,210,37.1,"8,160",46.4,"10,198",93.5,"20,542",36.1,"7,945",83.7,"18,392",58.8,"12,927",98.7,"21,698",79.6,"17,491",83.4,"18,343",46.7,"10,269"
30,Veracruz,30052,Cuichapa,"10,803",61,"6,588",13.7,"1,475",47.3,"5,113",23.6,"2,549",6,647,9.4,"1,019",31.1,"3,364",26.2,"2,826",68.8,"7,430",29.6,"3,192",24.1,"2,605",22.3,"2,413",84.6,"9,136",34.2,"3,695",67,"7,235",28.3,"3,055"
30,Veracruz,30053,Cuitláhuac,"26,652",55.5,"14,792",11.1,"2,963",44.4,"11,828",31.9,"8,502",4.6,"1,222",8,"2,136",30.8,"8,220",33.4,"8,902",75.1,"20,007",16.4,"4,376",38.4,"10,247",20.8,"5,557",87.4,"23,294",38.3,"10,215",60.1,"16,014",20.9,"5,558"
30,Veracruz,30054,Chacaltianguis,"12,695",60.3,"7,660",8.2,"1,036",52.2,"6,624",25.5,"3,232",6.5,828,7.7,974,33,"4,184",14.9,"1,891",67.4,"8,560",7.9,"1,008",38,"4,822",12.3,"1,557",85.8,"10,892",23.8,"3,017",66.9,"8,489",24.4,"3,092"
30,Veracruz,30055,Chalma,"12,625",74.9,"9,461",29.9,"3,772",45.1,"5,689",21.6,"2,727",1,124,2.5,313,28.1,"3,544",37.4,"4,722",75.6,"9,550",39,"4,920",80.6,"10,171",32.8,"4,137",96.5,"12,188",62.8,"7,928",75.9,"9,585",39.2,"4,949"
30,Veracruz,30056,Chiconamel,"5,944",81.4,"4,836",39.8,"2,366",41.6,"2,470",17.3,"1,028",0.5,27,0.9,53,36.8,"2,188",23.8,"1,414",87.9,"5,228",46.6,"2,771",88.2,"5,244",46.4,"2,757",98.6,"5,864",78.3,"4,654",81.8,"4,863",46.9,"2,788"
30,Veracruz,30057,Chiconquiaco,"11,002",90,"9,901",40.3,"4,429",49.7,"5,472",8.7,957,0.8,89,0.5,54,45.8,"5,035",49.6,"5,456",90.7,"9,984",22.7,"2,502",37.1,"4,080",31.4,"3,452",98.7,"10,858",57.4,"6,315",90.8,"9,990",62.5,"6,878"
30,Veracruz,30058,Chicontepec,"47,601",84.4,"40,163",58.5,"27,851",25.9,"12,312",8.4,"3,991",1.7,832,5.5,"2,615",24.6,"11,699",57.6,"27,426",80.3,"38,222",62.5,"29,761",74.5,"35,453",54.4,"25,906",92.8,"44,154",78.1,"37,165",86.1,"40,995",63.8,"30,348"
30,Veracruz,30059,Chinameca,"14,870",59.3,"8,817",15.3,"2,272",44,"6,545",29,"4,311",4.4,653,7.3,"1,089",25.7,"3,817",44.5,"6,615",62.4,"9,276",21.4,"3,179",55.4,"8,242",26.2,"3,895",88.3,"13,128",45.9,"6,830",63.7,"9,470",23.9,"3,558"
30,Veracruz,30060,Chinampa de Gorostiza,"16,430",72,"11,836",26.4,"4,339",45.6,"7,497",23.2,"3,815",1.2,194,3.6,585,27.9,"4,589",32.8,"5,397",89.1,"14,631",47.8,"7,849",66.8,"10,974",19.2,"3,156",95.3,"15,651",61.7,"10,138",73.2,"12,030",34.8,"5,716"
30,Veracruz,30061,Las Choapas,"79,447",70.9,"56,334",32.3,"25,641",38.6,"30,694",21.3,"16,923",1.9,"1,498",5.9,"4,692",37.6,"29,879",25.9,"20,559",74.4,"59,131",35.9,"28,544",65.6,"52,102",55.1,"43,785",92.2,"73,257",61.4,"48,756",72.8,"57,832",39.5,"31,373"
30,Veracruz,30062,Chocamán,"16,945",75.5,"12,800",32.2,"5,454",43.4,"7,346",15.8,"2,671",3.4,570,5.3,904,40.4,"6,847",75.2,"12,747",84.1,"14,259",29.6,"5,013",38.4,"6,513",21.1,"3,579",91.3,"15,471",60.1,"10,188",78.9,"13,371",41,"6,949"
30,Veracruz,30063,Chontla,"15,116",76.9,"11,624",36,"5,449",40.8,"6,174",20.8,"3,137",0.3,51,2,304,26.6,"4,023",45.2,"6,831",87.4,"13,216",64.6,"9,766",80.2,"12,122",48.3,"7,307",97.6,"14,761",80.2,"12,120",77.2,"11,675",40.7,"6,157"
30,Veracruz,30064,Chumatlán,"3,889",88,"3,423",53.1,"2,063",34.9,"1,359",11.5,447,0.2,7,0.3,13,36.2,"1,407",14.5,563,92.6,"3,603",48.4,"1,881",76.4,"2,971",90.5,"3,518",99.5,"3,869",86.3,"3,358",88.2,"3,429",58.8,"2,285"
30,Veracruz,30065,Emiliano Zapata,"57,694",34.9,"20,112",6.2,"3,549",28.7,"16,564",32.4,"18,716",4,"2,311",28.7,"16,555",19.5,"11,251",42.4,"24,460",55.8,"32,179",10.9,"6,261",17.5,"10,113",9.3,"5,338",67.3,"38,828",24.3,"14,004",38.9,"22,424",12.3,"7,124"
30,Veracruz,30066,Espinal,"25,330",84.8,"21,486",45.1,"11,429",39.7,"10,057",11.1,"2,810",1.1,276,3,757,26,"6,582",44.2,"11,195",79.3,"20,086",28.7,"7,273",78.2,"19,806",53.5,"13,564",95.9,"24,297",72.3,"18,325",85.9,"21,762",55.9,"14,149"
30,Veracruz,30067,Filomeno Mata,"16,415",94.3,"15,475",59.2,"9,712",35.1,"5,762",5.3,871,0.1,21,0.3,48,48.8,"8,005",21.7,"3,563",94.1,"15,439",65.6,"10,773",82.8,"13,594",34.5,"5,661",99.6,"16,345",82.3,"13,505",94.4,"15,496",68.8,"11,297"
30,Veracruz,30068,Fortín,"60,119",41,"24,626",6,"3,587",35,"21,038",31.6,"18,968",6.1,"3,655",21.4,"12,870",18.4,"11,062",27.5,"16,531",60.7,"36,510",15.3,"9,211",18.6,"11,157",17.8,"10,720",72.5,"43,594",26.1,"15,694",47,"28,281",13.9,"8,370"
30,Veracruz,30069,Gutiérrez Zamora,"26,341",59.6,"15,688",11.6,"3,046",48,"12,642",32.3,"8,514",2,520,6.1,"1,619",23.1,"6,097",33.4,"8,791",79.7,"20,982",19.4,"5,116",49.2,"12,950",22.4,"5,894",91.9,"24,202",43,"11,315",61.5,"16,208",21.1,"5,551"
30,Veracruz,30070,Hidalgotitlán,"19,990",84.9,"16,962",34.6,"6,917",50.3,"10,045",14.1,"2,810",0.4,83,0.7,135,33.8,"6,760",31.7,"6,346",90.7,"18,124",22.7,"4,533",88.3,"17,647",23.4,"4,682",98.9,"19,772",65.9,"13,165",85.3,"17,045",49.5,"9,899"
30,Veracruz,30071,Huatusco,"53,516",66.7,"35,697",21.4,"11,441",45.3,"24,256",21.9,"11,743",2.7,"1,425",8.7,"4,652",28.1,"15,055",52.4,"28,059",82.3,"44,027",25.5,"13,625",28.3,"15,151",29,"15,529",88.6,"47,440",46.9,"25,103",69.4,"37,121",32.1,"17,156"
30,Veracruz,30072,Huayacocotla,"22,778",76.8,"17,491",32.4,"7,386",44.4,"10,105",19.9,"4,528",0.5,124,2.8,636,30.9,"7,036",43.2,"9,842",88.1,"20,075",22.2,"5,052",69.8,"15,905",44.3,"10,089",96.7,"22,019",63.4,"14,430",77.3,"17,615",41.8,"9,530"
30,Veracruz,30073,Hueyapan de Ocampo,"39,858",72.6,"28,943",29.7,"11,831",42.9,"17,112",12.3,"4,919",8.4,"3,357",6.6,"2,639",29.9,"11,920",31.9,"12,700",66.2,"26,406",29.4,"11,707",46.2,"18,400",34.5,"13,753",85,"33,862",46.3,"18,461",81,"32,300",47.5,"18,932"
30,Veracruz,30074,Huiloapan de Cuauhtémoc,"7,320",49.7,"3,639",9.9,726,39.8,"2,913",27.1,"1,981",8.3,608,14.9,"1,092",24.3,"1,780",31.5,"2,307",63.1,"4,622",22.9,"1,677",22.3,"1,629",21.4,"1,567",76.8,"5,620",32.1,"2,348",58,"4,247",20.2,"1,476"
30,Veracruz,30075,Ignacio de la Llave,"19,976",74.7,"14,919",26.4,"5,275",48.3,"9,644",21.8,"4,360",1,204,2.5,494,35.2,"7,033",36.7,"7,331",88.3,"17,631",25.6,"5,107",70.3,"14,033",25.6,"5,118",96.5,"19,278",60.2,"12,019",75.7,"15,123",37.2,"7,428"
30,Veracruz,30076,Ilamatlán,"13,560",93.2,"12,639",68.9,"9,348",24.3,"3,291",6.2,840,0.2,22,0.4,59,50.1,"6,789",73.5,"9,967",89.3,"12,111",45.3,"6,145",91.2,"12,371",67.5,"9,149",99.4,"13,479",90.9,"12,324",93.4,"12,661",73.5,"9,973"
30,Veracruz,30077,Isla,"44,818",61.3,"27,480",10,"4,488",51.3,"22,992",29.9,"13,392",2.8,"1,274",6,"2,672",30.6,"13,721",42.2,"18,928",84.2,"37,724",13.3,"5,957",17.3,"7,765",16.5,"7,401",91.2,"40,872",31.9,"14,286",64.2,"28,754",22.4,"10,041"
30,Veracruz,30078,Ixcatepec,"15,141",84,"12,722",36.5,"5,524",47.5,"7,198",13.7,"2,080",0.9,135,1.3,204,24.4,"3,690",8.8,"1,333",89.9,"13,619",73,"11,058",82.6,"12,508",48.6,"7,351",97.8,"14,802",74.5,"11,285",84.9,"12,857",45.5,"6,884"
30,Veracruz,30079,Ixhuacán de los Reyes,"12,652",83.2,"10,527",21.6,"2,728",61.6,"7,799",16,"2,025",0.4,54,0.4,46,47.3,"5,990",18.1,"2,286",97.3,"12,307",24.1,"3,053",37.1,"4,698",16.8,"2,129",99.2,"12,552",45.1,"5,709",83.6,"10,581",43.7,"5,524"
30,Veracruz,30080,Ixhuatlán del Café,"22,302",80.6,"17,970",35.2,"7,850",45.4,"10,121",17.2,"3,828",0.8,185,1.4,319,35.6,"7,940",54.9,"12,241",93.4,"20,826",35.1,"7,820",65.3,"14,574",22.6,"5,037",97.7,"21,798",65.3,"14,569",81.4,"18,155",44,"9,823"
